"births_X.1","births_X.2","births_X.3","deaths_X.1","deaths_X.2","deaths_X.3","theta_birth","theta_death","phi_birth","phi_death","probs_delta_time","delta_theta","delta_phi","area_birth"
-0.953028683676193,0.246824927790034,0.175538551639996,-0.979999403571393,0.141045481824372,0.140382837471839,2.88817084620022,2.99865018785146,0.176452787376627,0.140848070635942,0.000186115764005211,0.110479341651241,-0.0356047167406843,5
0.285985652697874,0.826810576946649,0.484351604002836,0.314017695184209,0.806245189831338,0.501359732113606,1.23778750551438,1.1993902619705,0.505621884302757,0.525169571925094,0.000744463056020845,-0.0383972435438755,0.0195476876223365,36
0.730927545283916,0.662067583460883,0.165564001146068,0.687329610454048,0.705071012480617,0.174507518326992,0.736005345566009,0.798139066937007,0.16632987771506,0.17540558982543,0.00111669458403127,0.0621337213709983,0.00907571211037056,2
-0.209324784669973,-0.956041019618222,-0.205350196810764,-0.15199528055218,-0.970621563061977,-0.186524036008735,4.49684081776339,4.55705467695719,-0.206821516361328,-0.18762289458939,0.00130281034803648,0.0602138591938042,0.0191986217719376,100
-0.651873340432197,0.626654659421735,-0.427042253013443,-0.660095995106205,0.624440022937241,-0.417549919170016,2.37591671073988,2.38394522529905,-0.441219234904167,-0.4307472593922,0.0016750418760469,0.0080285145591743,0.010471975511966,28
0.445546147934976,0.754880102822331,0.48129477498021,0.467435746417648,0.741127412202911,0.481906611131651,1.03759824031063,1.00810217595192,0.502131225798769,0.502829357499566,0.00186115764005211,-0.0294960643587041,0.000698131700797799,3
-0.722888580315785,-0.470167165284535,0.506334807353133,-0.716874887942404,-0.49583258361802,0.490143289314712,3.71824943844872,3.74669830525623,0.530929158456675,0.512254135460336,0.00241950493206775,0.0284488668075076,-0.0186750229963394,4
-0.495698024560938,-0.8398514440843,-0.221208092790247,-0.497350287730398,-0.834644041991119,-0.23666857514934,4.17919089390042,4.17500210369564,-0.223053078404875,-0.238935574598024,0.00260562069607296,-0.00418879020478524,-0.0158824961931484,2
0.77565888483638,-0.630810579864497,-0.0207679249180268,0.780810117951834,-0.624428915388199,-0.0205934293200695,5.6004125037994,5.60861555128378,-0.0207694180987325,-0.0205948851735331,0.00279173646007817,0.00820304748437373,0.000174532925199433,2
0.918030832343111,-0.343237663507773,-0.198512712986195,0.9288497994469,-0.310248097236303,-0.202445469765826,5.92539281052075,5.96082299433623,-0.199840199353351,-0.203854456632938,0.00297785222408338,0.0354301838154845,-0.00401425727958696,1
