"births_X.1","births_X.2","births_X.3","deaths_X.1","deaths_X.2","deaths_X.3","theta_birth","theta_death","phi_birth","phi_death","probs_delta_time","delta_theta","delta_phi","area_birth"
0.846148610306359,0.252247856308018,-0.469471562785891,0.850067782601755,0.232552229841401,-0.472550764869054,0.289724655831059,0.267035375555132,-0.488692190558412,-0.492182849062401,0.00055663790704147,-0.0226892802759262,-0.00349065850398866,18
0.570182991991848,-0.701610014355809,-0.427357863387192,0.593300314526892,-0.694665415838244,-0.4067366430758,5.39481271791447,5.41924732744239,-0.441568300754565,-0.418879020478639,0.000834956860562204,0.02443460952792,0.0226892802759264,52
0.773979851129471,-0.624523010314676,0.104528463267653,0.813519327221917,-0.578138093273257,0.0627905195293134,5.60425222815379,5.66533875197359,0.10471975511966,0.0628318530717959,0.00111327581408294,0.0610865238198013,-0.0418879020478639,30
-0.47367793844957,-0.868786796549494,-0.144356201000973,-0.464902697809071,-0.874354807580428,-0.139173100960065,4.21322481431431,4.22369678982628,-0.144862327915529,-0.139626340159546,0.00139159476760367,0.0104719755119662,0.005235987755983,8
-0.879305006594555,-0.255461719674553,-0.40194777665596,-0.873494415844047,-0.283815540257188,-0.395545502562965,3.42433599241287,3.45575191894877,-0.413643032722656,-0.406661715714679,0.00166991372112441,0.0314159265358986,0.00698131700797727,9
-0.884270958560424,0.27880956227496,-0.374606593415912,-0.895590830844307,0.239972839873451,-0.374606593415912,2.83616003449079,2.87979326579064,-0.383972435438752,-0.383972435438752,0.00194823267464514,0.0436332312998582,0,51
-0.970147945537152,-0.241885049723193,0.0174524064372835,-0.963558537140701,-0.267218431987509,0.0122170008352472,3.385938748869,3.41211868764891,0.0174532925199433,0.0122173047639603,0.00222655162816588,0.0261799387799146,-0.00523598775598299,8
0.876569279997272,-0.135700094106772,-0.461748613235034,0.85774245693722,-0.157425199658724,-0.489382451748846,6.12959633300409,6.10167106497218,-0.479965544298441,-0.511381470834338,0.00250487058168661,-0.0279252680319084,-0.0314159265358979,4
-0.894540465298951,-0.446001423657615,0.0296662440851108,-0.888128685066555,-0.45839739627094,0.0331551783885263,3.60410490536829,3.61806753938425,0.0296705972839036,0.0331612557878923,0.00278318953520735,0.0139626340159555,0.00349065850398866,22
-0.0398279312920262,0.877079153229837,0.478691857940607,-0.0769847193378937,0.862596865858244,0.5,1.61617488734675,1.65980811864661,0.499164166070378,0.523598775598299,0.00389646534929029,0.0436332312998582,0.0244346095279206,70
0.857788737846691,-0.194884819751708,-0.475624209070275,0.878249121272349,-0.154859015863816,-0.452434709311783,6.05978316292431,6.10865238198015,-0.49567350756639,-0.469493568786475,0.00445310325633176,0.0488692190558417,0.0261799387799149,14
0.654740813717339,-0.75585346916764,0,0.703394702810503,-0.710799473872993,0,5.42622864445037,5.49255115602615,0,0,0.00473142220985249,0.0663225115757848,0,35
-0.68085560847295,0.567267506784185,-0.463296035119862,-0.638215161373171,0.607764084505731,-0.472550764869054,2.44695161129605,2.38062909972027,-0.481710873550435,-0.492182849062401,0.00500974116337323,-0.0663225115757844,-0.0104719755119659,15
-0.649515802961117,0.609935937496728,-0.453990499739547,-0.675100115209209,0.576589969154346,-0.460199784783852,2.38761041672824,2.43473430653209,-0.471238898038469,-0.478220215046446,0.00584469802393543,0.0471238898038471,-0.00698131700797727,8
0.515262042239387,-0.701444270974055,-0.492423560103467,0.449944078703772,-0.728521548212103,-0.516533328866642,5.34594349885863,5.26565835326689,-0.514872129338327,-0.542797397370236,0.0064013359309769,-0.0802851455917386,-0.0279252680319093,45
-0.0992331114916362,-0.976931780128042,-0.189095442989891,-0.072275533494732,-0.984205492904223,-0.161603821103361,4.61115988376902,4.63908515180093,-0.190240888467382,-0.162315620435473,0.0064013359309769,0.0279252680319102,0.0279252680319093,6
