"births_X.1","births_X.2","births_X.3","deaths_X.1","deaths_X.2","deaths_X.3","theta_birth","theta_death","phi_birth","phi_death","probs_delta_time","delta_theta","delta_phi","area_birth"
0.0231769031734939,0.885090223472069,0.46484204572462,-0.00604147998781899,0.887553741799459,0.460664580728035,1.54461638801498,1.57760311087767,0.483456202802429,0.478743813822045,0.000439463854098,0.032986722862693,-0.00471238898038467,40
-0.306423329838652,0.94419536212168,0.12082988487333,-0.289603509641659,0.949621025833855,0.119790293836729,1.88460652630348,1.86680416793313,0.121125850088406,0.12007865253721,0.000878927708196001,-0.0178023583703419,-0.0010471975511966,51
-0.0854832053955608,0.825794259330116,0.557455346061661,-0.0257055511913949,0.822536532246508,0.568131039248724,1.67394528558776,1.6020377204056,0.591317550575679,0.604232987040437,0.001098659635245,-0.0719075651821659,0.0129154364647579,4
0.0986624220895474,0.993734572307214,-0.052510249178828,0.0099404746091068,0.999172722690158,-0.0394342135268613,1.47183615820682,1.56084795005853,-0.0525344104850293,-0.0394444410950718,0.001318391562294,0.0890117918517106,0.0130899693899575,1
0.198152736252159,0.977444180380699,-0.0730641317999802,0.070948059622881,0.994644878536871,-0.0751527673217723,1.37078159451635,1.49958689331353,-0.0731292956585624,-0.0752236907609556,0.001538123489343,0.128805298797181,-0.00209439510239319,21
-0.55871257834814,-0.74197536367572,0.370557437509836,-0.613453404204255,-0.67607044440313,0.408171134543791,4.06696622299719,3.97551097019268,0.379609112308767,0.420449816805434,0.001757855416392,-0.0914552528045034,0.0408407044966673,237
-0.862218799851443,-0.214655638343029,-0.458804640462893,-0.879226346785648,-0.176644447413453,-0.442445217304876,3.3855896830186,3.33986205661635,-0.476649418719651,-0.458323461573711,0.001977587343441,-0.0457276264022508,0.0183259571459404,38
-0.962667538688807,-0.0652905007224304,-0.26269442413239,-0.954955000032108,-0.11201246237918,-0.274798391890181,3.20931142856717,3.25835518054821,-0.265813645078736,-0.278380015693096,0.00219731927049,0.0490437519810407,-0.0125663706143592,17
-0.696095213318261,0.618891824450878,-0.363901585079356,-0.657384077059329,0.657154646768243,-0.368773569361688,2.41483755305935,2.35636902311754,-0.37245326237559,-0.377689250131573,0.002417051197539,-0.0584685299418108,-0.00523598775598305,14
-0.175365056727147,0.984493808213729,-0.00436330928474657,-0.259268836894112,0.965581878201001,-0.0207679249180268,1.74707458124632,1.83311931336964,-0.00436332312998582,-0.0207694180987325,0.002636783124588,0.0860447321233204,-0.0164060949687467,134
0.0472614219335346,0.998472474688417,0.0286194913722948,0.00645747417918887,0.99994830729796,0.00785390088871133,1.52349790406585,1.56433860856252,0.028623399732707,0.00785398163397448,0.003076246978686,0.0408407044966674,-0.0207694180987325,38
-0.684311564397952,-0.612275114900112,0.396026345721194,-0.708023386072383,-0.587603623116428,0.391694864499197,3.87148934677382,3.83431383370634,0.407185314490277,0.402472925509892,0.003955174686882,-0.0371755130674796,-0.00471238898038467,55
-0.470648089891574,-0.765626253841258,0.438528009265559,-0.497667665816769,-0.7462211847953,0.442132149660243,4.16121400260488,4.1242130224626,0.453960138443725,0.457974395723312,0.00439463854098,-0.0370009801422793,0.00401425727958682,3
-0.332942097163899,-0.820759290601561,-0.464223811137824,-0.337788617278326,-0.82034927701918,-0.461438959919191,4.32702028154434,4.32178429378836,-0.482758071101632,-0.479616478448042,0.005053834322127,-0.00523598775598355,0.00314159265358976,2
0.276537143366156,-0.860280515161234,0.42830438192109,0.212800878069241,-0.858603102722922,0.466386640339891,5.02340665309008,4.9553388122623,0.442615498305762,0.485201532054424,0.00549329817622501,-0.0680678408277782,0.0425860337486616,46
-0.380240407489431,-0.788671695245154,-0.483129578510161,-0.400925031280829,-0.771155389805062,-0.49454876813826,4.26314123092135,4.23294703486185,-0.504225620901162,-0.517315590291119,0.00549329817622501,-0.0301941960595009,-0.0130899693899574,15
-0.665614091827167,0.593040523341301,-0.453057191131729,-0.644580166207763,0.611683738138355,-0.458649554484315,2.41379035550816,2.38237442897226,-0.470191700487272,-0.476474885794452,0.00593276203032301,-0.0314159265358986,-0.00628318530717958,70
0.972180487523057,0.212858514472923,0.0977565982213525,0.964974677972245,0.249559420181785,0.0808947876620766,0.2155481626213,0.253072741539178,0.0979129710368819,0.0809832772925369,0.00615249395737201,0.037524578917878,-0.016929693744345,98
-0.498957448667155,0.750138910249477,-0.433973593377857,-0.47888879239816,0.769367018921072,-0.422776435852255,2.15775055424059,2.12755635818109,-0.448898683612941,-0.436506845923782,0.00703142166556801,-0.0301941960595018,0.0123918376891596,3
0.0719265553589693,0.922143726027054,-0.380101985239666,0.0779283948976357,0.920318726163574,-0.383328328644433,1.49295464215595,1.48632239099837,-0.389906554895533,-0.393397213399522,0.00725115359261701,-0.00663225115757893,-0.00349065850398861,4
0.97651138859227,-0.0177270193786716,0.214735327167063,0.974063650812242,-0.0146216294110815,0.225801266869104,6.26503388295884,6.26817547561244,0.216420827247297,0.22776546738526,0.00747088551966601,0.00314159265359049,0.0113446401379632,11
0.701795747624305,-0.364242680974737,-0.612217280034449,0.705404248480043,-0.38045653519266,-0.598044873780808,5.80444149335754,5.78855899716439,-0.658861792627859,-0.641059434257517,0.00769061744671501,-0.0158824961931474,0.0178023583703422,16
0.80744750178623,0.420688861133788,-0.413581206025048,0.838133398350878,0.385498291911118,-0.385906042324319,0.480314610148839,0.431096325242599,-0.426383936262215,-0.396189740202713,0.00856954515491101,-0.0492182849062401,0.0301941960595019,4
0.587810690626872,-0.537686337633232,0.604460084957908,0.478980105974519,-0.630575802509141,0.610698137683906,5.54229303970799,5.36200052797698,0.649087948816691,0.656941930450666,0.00856954515491101,-0.180292511731014,0.00785398163397444,25
0.807821176494233,-0.240054544061979,-0.538329604129912,0.810656432855529,-0.235057249776468,-0.536268810576815,5.99433331597452,6.0009655671321,-0.568453737374553,-0.566010276421761,0.00922874093605801,0.00663225115757893,0.00244346095279202,11
0.931863968497833,-0.0224487914310035,-0.362112684089851,0.93468260370578,-0.019578809500942,-0.354943799140524,6.25909976350206,6.26224135615565,-0.370533400198396,-0.362853951489621,0.00966820479015601,0.00314159265359049,0.00767944870877507,2
0.230405475032008,-0.967140953334086,0.107478804697994,0.33081438602051,-0.937830748012259,0.105049179362045,4.94626310015193,5.05150645404719,0.10768681484805,0.105243353895258,0.00966820479015601,0.105243353895259,-0.00244346095279205,10
0.16383498368476,0.829706964250127,-0.533614515915611,0.319669105491065,0.734837854430873,-0.598184746286608,1.37584304934713,1.16046941965103,-0.562868683768171,-0.641233967182717,0.010107668644254,-0.2153736296961,-0.0783652834145455,25
-0.494637659903205,0.805281194039567,-0.326888029654942,-0.536471146246209,0.78820908898451,-0.301537959944496,2.12162223872431,2.16839706267775,-0.333008821280518,-0.306305283725005,0.010107668644254,0.0467748239534478,0.0267035375555132,3
0.222810669394069,0.885737780433952,0.40721491858244,0.225128759272197,0.885151428758073,0.40721491858244,1.3243558364133,1.32173784253531,0.419402619254237,0.419402619254237,0.010766864425401,-0.00261799387799133,0,7
0.417239946886346,-0.905063409824787,0.0822863957079656,0.42222636436593,-0.902997323773376,0.0795030219076598,5.14435797025329,5.14976849093447,0.0823795406941323,0.0795870138909414,0.011645792133597,0.00541052068118208,-0.00279252680319092,63
-0.917249371756872,0.0455028931368984,-0.395705795671223,-0.926272920578419,-0.0410898621615005,-0.374606593415912,3.09202530283315,3.18592401659045,-0.406836248639878,-0.383972435438752,0.012744451768842,0.0938987137572944,0.0228638132011257,5
-0.587830777451912,0.627291299058402,-0.51084303186586,-0.551662891025728,0.660483871342926,-0.509341840379324,2.32373136610525,2.26665909956504,-0.536165146212658,-0.534419816960664,0.012964183695891,-0.0570722665402141,0.00174532925199422,60
-0.82145424536899,-0.385496838535017,-0.420244107923919,-0.810589569028685,-0.407684081002609,-0.420402474634664,3.58036842754117,3.60759556387228,-0.433714319120591,-0.43388885204579,0.013403647549989,0.0272271363311112,-0.000174532925199367,21
-0.544804569023965,0.832865871101228,-0.0975828997591495,-0.603577140212009,0.788875271389635,-0.115630627445422,2.15007110553181,2.22389853289117,-0.0977384381116825,-0.115889862332423,0.013403647549989,0.0738274273593604,-0.018151424220741,65
-0.435749237175286,0.743013680753561,-0.507989441341257,-0.332846656455764,0.733076085617222,-0.593137889518407,2.10120188647597,1.99700573013191,-0.532849020633869,-0.634950781875537,0.013843111404087,-0.104196156344062,-0.102101761241668,11
0.263007741271322,0.871123666609174,0.414693242656239,0.365174794234025,0.832681014345343,0.416280792260401,1.27758101245985,1.15750235992264,0.427605666738611,0.429350995990605,0.013843111404087,-0.12007865253721,0.00174532925199444,16
