"births_X.1","births_X.2","births_X.3","deaths_X.1","deaths_X.2","deaths_X.3","theta_birth","theta_death","phi_birth","phi_death","probs_delta_time","delta_theta","delta_phi","area_birth"
0.879752206337978,-0.0522669117619511,0.472550764869054,0.869642056679657,-0.114490548768917,0.480223497443189,6.22384411261178,6.15228561328001,0.492182849062401,0.500909495322373,0.000283527076835838,-0.0715584993317675,0.00872664625997166,10
0.996481329775127,-0.0243534791372444,0.0801989243288589,0.996103778935601,-0.0434908302230606,0.0767190281268186,6.25875069765167,6.23955207587973,0.0802851455917391,0.0767944870877505,0.000567054153671676,-0.0191986217719382,-0.00349065850398865,57
0.180680522312513,-0.920936318441859,0.345298198998535,0.213385529894936,-0.91696968454804,0.337095258423082,4.90612052735606,4.94102711239595,0.352556508902855,0.343829862642883,0.000850581230507513,0.0349065850398862,-0.00872664625997166,58
0.775001404972206,-0.538640008262027,0.330514392713223,0.873213812626553,-0.358131084447593,0.330514392713223,5.67581072748556,5.89397688398485,0.336848545634906,0.336848545634906,0.00113410830734335,0.218166156499292,0,32
0.387095308266053,0.797191323435363,-0.463296035119862,0.362193541874939,0.809693804101038,-0.461748613235034,1.11875605052837,1.15017197706426,-0.481710873550435,-0.479965544298441,0.00141763538417919,0.0314159265358982,0.00174532925199439,59
-0.832614415783824,0.374191755325645,-0.408330460381385,-0.86926048497029,0.312953031400066,-0.38268343236509,2.71922297460717,2.79601746169492,-0.420624349730633,-0.392699081698724,0.00170116246101503,0.0767944870877502,0.0279252680319093,81
-0.540950833692992,-0.747294267356868,0.385906042324319,-0.461863163020513,-0.803204657898551,0.376224263139366,4.08581577891873,4.19053553403839,0.396189740202713,0.385717764690747,0.00198468953785086,0.10471975511966,-0.0104719755119659,120
-0.87901558339312,0.282221028865408,-0.384295322659804,-0.87901558339312,0.282221028865408,-0.384295322659804,2.8309240467348,2.8309240467348,-0.394444410950718,-0.394444410950718,0.0022682166146867,0,0,108
-0.97493548793767,0.0204219872268512,-0.221548497619467,-0.975910816319866,0.00340658522620196,-0.218143241396543,3.12064870256586,3.1381019950858,-0.223402144255274,-0.219911485751285,0.00368585199886589,0.0174532925199431,0.00349065850398869,87
0.838602146663713,-0.488078104446897,0.241921895599668,0.810504497984668,-0.536461224500215,0.23514211310259,5.7560958730773,5.69850000776149,0.244346095279206,0.237364778271229,0.00538701445988092,-0.0575958653158128,-0.00698131700797733,10
0.67138470480408,0.244364048290286,0.699663340513365,0.694581976063346,0.132498598211216,0.707106781186547,0.349065850398866,0.188495559215388,0.774926187885482,0.785398163397448,0.00567054153671676,-0.160570291183478,0.010471975511966,55
0.241077863421341,0.840738422985891,0.484809620246337,0.386009740755494,0.781031359631892,0.490903753615141,1.2915436464758,1.11177473352039,0.506145483078356,0.513126800086333,0.00595406861355259,-0.179768912955416,0.00698131700797722,82
0.267344487839038,-0.863650497263341,-0.427357863387192,0.219724710405231,-0.868343600810488,-0.444635179184927,5.01258561172771,4.96022573416788,-0.441568300754565,-0.460766922526503,0.00623759569038843,-0.0523598775598293,-0.0191986217719375,14
-0.441157978172532,-0.795870060242234,-0.414693242656239,-0.477433808361648,-0.782162138411245,-0.400349032556895,4.20624349730633,4.16435559525847,-0.427605666738611,-0.411897703470662,0.00652112276722427,-0.0418879020478631,0.0157079632679489,49
0.305739862064677,-0.849225136385865,-0.430511096808295,0.318508059344904,-0.842907120913708,-0.433659084587544,5.05796417227957,5.07367213554752,-0.445058959258554,-0.448549617762543,0.00680464984406011,0.015707963267948,-0.00349065850398872,74
-0.974876985126755,0.0921530070706294,-0.202787295356512,-0.963024938570369,0.150805680903055,-0.223250116010951,3.0473448739821,2.9862583501623,-0.204203522483337,-0.225147473507269,0.00765523107456762,-0.0610865238198017,-0.020943951023932,22
-0.683890793932435,0.65126040155792,0.328866646738583,-0.692335440520664,0.645613242953282,0.322265695230511,2.38062909972027,2.39110107523223,0.335103216382911,0.328121899374934,0.00793875815140346,0.0104719755119662,-0.00698131700797727,145
0.487297834483727,0.756138226904477,0.436801788367702,0.54262043770417,0.717472827544369,0.436801788367702,0.998328332140756,0.923279174305,0.452040276266531,0.452040276266531,0.00850581230507514,-0.0750491578357559,0,132
-0.507659842603867,0.790761472105784,-0.342020143325669,-0.558400244047008,0.76016981649759,-0.332161131883703,2.14151899219704,2.20435084526884,-0.349065850398866,-0.3385938748869,0.00878933938191097,0.062831853071796,0.010471975511966,17
-0.882374008558354,-0.153998917047648,0.444635179184927,-0.874860292908572,-0.151114612055965,0.460199784783852,3.31438024953723,3.31263492028524,0.460766922526503,0.478220215046446,0.0102069747660902,-0.00174532925199422,0.0174532925199433,69
0.50022389559376,0.764422237677864,-0.4067366430758,0.503826943871819,0.761199478292983,-0.408330460381385,0.991347015132779,0.986111027376796,-0.418879020478639,-0.420624349730633,0.0110575559965977,-0.00523598775598311,-0.00174532925199433,13
-0.295357510364199,-0.829460252883741,0.474088209047116,-0.315670070907862,-0.81384602924513,0.487859659138733,4.3703044469938,4.34237917896189,0.493928178314395,0.509636141582344,0.0113410830734335,-0.0279252680319093,0.0157079632679489,90
-0.867972391138063,-0.329711781622689,-0.371367835550235,-0.836636478687219,-0.391909164377569,-0.38268343236509,3.50462113800461,3.57967029584037,-0.380481776934764,-0.392699081698724,0.0116246101502694,0.0750491578357564,-0.0122173047639603,85
